trial_id,objective_score,best_val_rmse,best_val_mae,best_train_rmse,best_train_mae,generalization_gap,best_epoch,batch_size,learning_rate,weight_decay,hidden_layers,dropout,loss_name,norm_name,activation_name,text_max_features,text_min_df,text_svd_components,category_min_count
104,0.0928308767061346,0.0928308767061346,0.034033134065825366,0.10642022885792597,0.03992601144058504,-0.01358935215179137,1,64,2e-05,0.0002,"[128, 64, 32, 16]",0.18,huber,layernorm,silu,3000,3,32,12
199,0.09293210108326862,0.09293210108326862,0.02505055084604348,0.0991069954311488,0.024285285241128586,-0.006174894347880183,1,96,3e-05,0.0001,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,10
152,0.09372998183255228,0.0931702904109366,0.0508109172576754,0.08037183330285817,0.042621577002071274,0.01279845710807842,17,96,5.5e-05,0.00015,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,40,12
75,0.09420484221482661,0.09420484221482661,0.03933862688506178,0.12411363344737741,0.05171275119215888,-0.029908791232550802,35,96,2e-05,7e-05,"[128, 64, 32, 16]",0.18,huber,layernorm,silu,3000,3,32,10
6,0.09484045111046477,0.0933019202274434,0.024020909675823644,0.0756092658123365,0.016661412044254913,0.017692654415106895,1,64,6.5e-05,0.00015,"[128, 64, 32, 16, 8]",0.15,huber,layernorm,silu,3000,3,40,10
67,0.09631609337862025,0.09631609337862025,0.02092782617202533,0.09847765521186432,0.02868363334869435,-0.0021615618332440634,1,64,6e-05,0.00015,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,32,12
87,0.09678390808723779,0.09497219279602512,0.01992061572709107,0.0759136163399618,0.015066186325161225,0.01905857645606332,1,96,2e-05,7e-05,"[128, 64, 32, 16]",0.1,huber,layernorm,silu,3000,3,48,12
5,0.09689562146924699,0.09689562146924699,0.053670512631608935,0.08974416392238223,0.048578097557118144,0.007151457546864762,34,64,2e-05,0.0002,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,32,12
57,0.09942935646690221,0.09942935646690221,0.058735845711430895,0.09634645246876618,0.05375287246075651,0.00308290399813603,15,64,5e-05,7e-05,"[128, 64]",0.1,huber,layernorm,silu,3000,3,32,10
41,0.09944699859463227,0.09944699859463227,0.016283818653651645,0.12014728395707874,0.026543665560701927,-0.020700285362446474,1,64,5.5e-05,0.0002,"[96, 48]",0.15,huber,layernorm,silu,3000,3,40,16
64,0.10032666689122431,0.10032666689122431,0.0303903994301857,0.09554303616410761,0.02844553253010431,0.004783630727116697,1,96,2e-05,0.0001,"[128, 64, 32, 16]",0.15,huber,layernorm,silu,3000,3,40,10
70,0.10124792480788945,0.10124792480788945,0.050484616768183964,0.09887987772232676,0.04945922055000921,0.002368047085562694,34,64,2e-05,0.0001,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,40,10
19,0.10242672179102509,0.10242672179102509,0.07053473489037876,0.10841142658909063,0.0739454529823542,-0.005984704798065538,34,64,3e-05,7e-05,"[128, 64, 32, 16]",0.18,huber,layernorm,silu,3000,3,40,16
22,0.1027894266674772,0.1027894266674772,0.034015213327454816,0.11714216741508514,0.04016678533601211,-0.014352740747607937,1,96,6e-05,0.0002,"[128, 64]",0.18,huber,layernorm,silu,3000,3,32,12
151,0.10366255691620728,0.10366255691620728,0.03355022545518546,0.09707131227631724,0.02942427379099109,0.00659124463989004,1,64,6.5e-05,7e-05,"[96, 48]",0.18,huber,layernorm,silu,3000,3,32,12
153,0.10386018598255695,0.10361144392621748,0.04225508802630044,0.09236773364452013,0.037259739941780806,0.01124371028169735,1,64,5.5e-05,0.0001,"[128, 64, 32, 16, 8]",0.15,huber,layernorm,silu,3000,3,48,16
108,0.10387875224543039,0.10387875224543039,0.0587856470070449,0.12710326263799093,0.07096213387107535,-0.023224510392560543,14,96,6.5e-05,0.0002,"[96, 48]",0.18,huber,layernorm,silu,3000,3,32,16
166,0.1038908766411758,0.10121878809319579,0.05293058233308087,0.07785834535329575,0.03718882200156248,0.02336044273990004,35,96,2e-05,0.00015,"[128, 64, 32, 16, 8]",0.12,huber,layernorm,silu,3000,3,32,16
30,0.1039021353423531,0.1039021353423531,0.07247158165635734,0.10107590026445247,0.07013694772610359,0.0028262350779006268,24,96,2e-05,0.0002,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,40,16
138,0.10528694411657724,0.10528694411657724,0.0536959946449167,0.10579350912663715,0.05343565006036146,-0.0005065650100599117,11,64,6.5e-05,0.0002,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,32,16
72,0.11009026493331521,0.10707242101516393,0.027715206733478114,0.08198320142440753,0.016061407141080602,0.025089219590756398,1,96,2e-05,7e-05,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,40,12
44,0.11052502134765355,0.11052502134765355,0.06388185999076355,0.1027029514446714,0.060280590905781826,0.007822069902982148,26,64,5.5e-05,0.00015,"[128, 64]",0.12,huber,layernorm,silu,3000,3,40,16
36,0.11107414194124174,0.11107414194124174,0.0710864947934456,0.10189796430578166,0.06490239712119691,0.009176177635460081,34,64,3e-05,0.0002,"[96, 48]",0.15,huber,layernorm,silu,3000,3,32,16
82,0.11310291005245868,0.11310291005245868,0.04079039167300821,0.10820385661086185,0.03681478311830926,0.004899053441596829,1,96,3e-05,7e-05,"[128, 64, 32, 16]",0.12,huber,layernorm,silu,3000,3,40,10
4,0.11375243056141972,0.11375243056141972,0.06924468190799206,0.1170413321827216,0.06783497569195718,-0.003288901621301882,1,64,6e-05,0.0002,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,32,10
1,0.11686368491953167,0.11686368491953167,0.0297946718526004,0.11402373795840932,0.02860557581290382,0.0028399469611223443,1,64,3e-05,0.0001,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,12
195,0.12029155869377382,0.12029155869377382,0.04533162903903153,0.16251985438860816,0.05383701654399639,-0.04222829569483434,1,64,2e-05,7e-05,"[128, 64]",0.18,huber,layernorm,silu,3000,3,40,10
194,0.12238773028990349,0.12062146658336435,0.06516279258164279,0.10179014805066867,0.05114536819583698,0.01883131853269568,35,96,3e-05,7e-05,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,48,12
120,0.1238767216751707,0.1238767216751707,0.03380706744828248,0.12370474743189311,0.03545947856526006,0.0001719742432775978,1,96,2e-05,7e-05,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,48,10
188,0.12440002972085414,0.12440002972085414,0.07222212300512004,0.1157278356730229,0.06463772421810143,0.008672194047831233,29,96,3e-05,0.00015,"[128, 64]",0.12,huber,layernorm,silu,3000,3,48,10
18,0.12687239799551642,0.12687239799551642,0.08138875890835165,0.12525472784948266,0.07631947200812854,0.0016176701460337561,33,64,2e-05,0.0001,"[96, 48]",0.12,huber,layernorm,silu,3000,3,32,10
121,0.1289844585445845,0.1289844585445845,0.0719194911383643,0.1306377541867481,0.07175445969061561,-0.0016532956421635991,31,96,3e-05,0.0002,"[128, 64]",0.12,huber,layernorm,silu,3000,3,48,10
49,0.1295987515630176,0.1295987515630176,0.05173316553895697,0.19601164918212505,0.08409566168337324,-0.06641289761910746,1,96,4e-05,0.0001,"[128, 64, 32, 16]",0.18,huber,layernorm,silu,3000,3,40,10
114,0.12961302481418432,0.12961302481418432,0.06484911711932403,0.14872065089820366,0.07762623874123839,-0.019107626084019336,1,64,2e-05,7e-05,"[128, 64, 32, 16, 8]",0.1,huber,layernorm,silu,3000,3,40,10
3,0.1391652218370684,0.1391652218370684,0.0803236274296427,0.13874970279074128,0.07458448940289669,0.0004155190463271119,24,96,2e-05,0.00015,"[128, 64]",0.18,huber,layernorm,silu,3000,3,40,12
135,0.14131246453546797,0.14131246453546797,0.02900610005327046,0.19413767921018132,0.048301957191706095,-0.05282521467471335,1,64,5e-05,0.00015,"[128, 64]",0.18,huber,layernorm,silu,3000,3,32,16
90,0.14889108348603008,0.14889108348603008,0.08467095649888363,0.14929361944249325,0.08734072334880294,-0.0004025359564631681,35,96,2e-05,0.0002,"[128, 64]",0.15,huber,layernorm,silu,3000,3,32,12
58,0.1517478576352057,0.14899962683791826,0.04780658595080446,0.125258472851481,0.0365089743691182,0.023741153986437252,1,96,5.5e-05,0.00015,"[128, 64, 32, 16]",0.12,huber,layernorm,silu,3000,3,40,12
32,0.15213058259217294,0.15213058259217294,0.04196788524759227,0.20240821526423827,0.07819115388923657,-0.05027763267206534,1,64,4e-05,7e-05,"[128, 64, 32, 16]",0.12,huber,layernorm,silu,3000,3,48,12
109,0.15811801580586562,0.15811801580586562,0.027921254411706783,0.1548183498499007,0.026827720676654645,0.0032996659559649255,4,96,6e-05,0.0001,"[128, 64, 32, 16, 8]",0.1,huber,layernorm,silu,3000,3,48,12
76,0.16094944258081287,0.1590023971410102,0.08938445305002146,0.13926716994199687,0.07291329417629336,0.019735227199013328,35,96,3e-05,0.0002,"[96, 48]",0.12,huber,layernorm,silu,3000,3,48,12
123,0.1697623704291698,0.1679318766516381,0.0706542524798163,0.14877940776397958,0.057796981228635184,0.019152468887658536,35,96,2e-05,0.0002,"[128, 64, 32, 16, 8]",0.15,huber,layernorm,silu,3000,3,32,12
8,0.17136685467756185,0.1666463443929303,0.0654246771864116,0.1330437929697725,0.04577973018564541,0.033602551423157795,1,96,2e-05,0.0001,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,32,10
33,0.17147316656100495,0.17147316656100495,0.09526966886567365,0.19120364797311054,0.11197084905288168,-0.019730481412105594,35,64,2e-05,0.0001,"[96, 48]",0.18,huber,layernorm,silu,3000,3,48,12
66,0.17416109258956156,0.16996545276163436,0.05812867051862144,0.1389872536219984,0.04491414996308982,0.030978199139635954,34,96,3e-05,0.00015,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,40,10
164,0.17447394538566163,0.1718800190736281,0.04373904754375589,0.14891038751346036,0.038779465134886185,0.022969631560167736,1,64,2e-05,0.0001,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,40,16
110,0.17557722953961585,0.17557722953961585,0.09920011247907366,0.1665419417755694,0.08260507972472189,0.00903528776404644,35,96,3e-05,0.00015,"[96, 48]",0.18,huber,layernorm,silu,3000,3,48,10
79,0.17823536858025452,0.17823536858025452,0.05383321393299573,0.21810534169641393,0.07161239894257346,-0.03986997311615942,1,96,6e-05,0.00015,"[128, 64]",0.1,huber,layernorm,silu,3000,3,32,12
147,0.18449929749318314,0.18449929749318314,0.14629988658604365,0.18043707352376392,0.14500484710077477,0.004062223969419215,35,96,2e-05,0.0001,"[128, 64, 32, 16, 8]",0.15,huber,layernorm,silu,3000,3,48,10
55,0.18475471526165477,0.18475471526165477,0.10776916513302057,0.2118595911976177,0.12348821626660066,-0.027104875935962947,10,96,4e-05,7e-05,"[128, 64, 32]",0.18,huber,layernorm,silu,3000,3,40,12
150,0.18532533456710595,0.18532533456710595,0.09394842944121713,0.17754199714330599,0.09305262153191857,0.007783337423799969,35,96,2e-05,0.0001,"[96, 48]",0.12,huber,layernorm,silu,3000,3,32,10
126,0.1884601165944977,0.18752633427695808,0.1075524267891945,0.17285742268925988,0.10216515559144625,0.014668911587698202,35,96,4e-05,0.0001,"[128, 64]",0.18,huber,layernorm,silu,3000,3,40,10
149,0.19298137517003217,0.19298137517003217,0.08217519492351363,0.1922484429020806,0.08458593296258414,0.0007329322679515693,1,96,3e-05,0.00015,"[96, 48]",0.1,huber,layernorm,silu,3000,3,32,16
190,0.19983764811902643,0.19890654862864546,0.06103838958176486,0.1842510511767406,0.05489072552230056,0.014655497451904864,1,96,4e-05,7e-05,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,32,10
115,0.2001945040586867,0.1976263768372837,0.05361298504721355,0.17478574073026878,0.043202215796443934,0.022840636107014922,1,96,6e-05,0.0002,"[128, 64, 32, 16, 8]",0.1,huber,layernorm,silu,3000,3,48,16
27,0.20449225979495728,0.20449225979495728,0.08762251038856694,0.2355964530703588,0.10524912681768125,-0.031104193275401537,1,64,5.5e-05,0.0002,"[96, 48]",0.15,huber,layernorm,silu,3000,3,48,16
187,0.2070558078830263,0.20644210569508625,0.11545513357434954,0.19337359475538596,0.11071018096446206,0.013068510939700295,35,96,2e-05,0.0001,"[96, 48]",0.18,huber,layernorm,silu,3000,3,32,10
37,0.20804988892311102,0.20804988892311102,0.07144661959756184,0.20616033860131505,0.07566808318777571,0.0018895503217959686,1,64,4e-05,0.0001,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,32,10
165,0.20942800941655337,0.20942800941655337,0.08212925706590925,0.2444022642772322,0.09212762637821807,-0.034974254860678816,1,96,6.5e-05,0.0001,"[128, 64, 32, 16]",0.18,huber,layernorm,silu,3000,3,40,10
161,0.2202597214228454,0.21442318614878114,0.07673458101714185,0.1752405097784599,0.05656773431297189,0.039182676370321246,1,64,5e-05,7e-05,"[96, 48]",0.1,huber,layernorm,silu,3000,3,48,10
83,0.22465543563993914,0.22128242873441376,0.09047445405292981,0.19441739420678678,0.0788899609048834,0.02686503452762698,35,96,2e-05,0.00015,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,32,16
192,0.22605451130477586,0.21816862018525773,0.09290012232775759,0.1687391645876671,0.06858320134082775,0.04942945559759063,1,64,5.5e-05,0.00015,"[96, 48]",0.18,huber,layernorm,silu,3000,3,48,12
127,0.22848247933476393,0.22522316100320472,0.14422994059294902,0.19892656934540864,0.1182946524470799,0.026296591657796076,1,64,2e-05,7e-05,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,32,12
101,0.23144340148114564,0.23137266468153184,0.1076898792107117,0.22101898068346282,0.09842479228973389,0.010353683998069019,1,64,2e-05,0.00015,"[128, 64]",0.15,huber,layernorm,silu,3000,3,40,10
132,0.23395013269657688,0.2333093606158457,0.1210635830028891,0.22010550021218972,0.10993034187612266,0.013203860403655981,1,96,6.5e-05,0.00015,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,48,16
91,0.24276001783972304,0.24276001783972304,0.11477055749282461,0.24662653344003063,0.11982782629412128,-0.0038665156003075962,1,96,5e-05,0.00015,"[128, 64]",0.18,huber,layernorm,silu,3000,3,40,10
53,0.251933641957926,0.2515031946925243,0.09149386495204982,0.23935095836551587,0.09299090961255195,0.012152236327008431,1,64,5.5e-05,0.0002,"[128, 64, 32, 16, 8]",0.12,huber,layernorm,silu,3000,3,48,10
193,0.2575115773677875,0.2575115773677875,0.0905748934581362,0.263042093552891,0.09206696613223785,-0.005530516185103473,1,64,2e-05,0.0002,"[128, 64]",0.12,huber,layernorm,silu,3000,3,48,16
139,0.2592239645529231,0.2545969765542507,0.10832646856167047,0.22146203656088856,0.09307180558633568,0.03313493999336212,1,96,3e-05,7e-05,"[96, 48]",0.1,huber,layernorm,silu,3000,3,48,16
140,0.278980053397028,0.2756670204450558,0.12362130698312092,0.24910185568519486,0.10982154366211994,0.026565164759860954,1,96,3e-05,0.00015,"[96, 48]",0.1,huber,layernorm,silu,3000,3,48,12
144,0.2852628791946811,0.2852628791946811,0.14312840330189672,0.33383036885294143,0.17549002386592757,-0.048567489658260354,1,64,6e-05,0.0001,"[128, 64, 32, 16, 8]",0.15,huber,layernorm,silu,3000,3,40,12
28,0.29312995629762684,0.29312995629762684,0.1311327688799703,0.28837854325925394,0.11250603788177893,0.004751413038372898,1,96,4e-05,0.0002,"[128, 64]",0.1,huber,layernorm,silu,3000,3,40,10
71,0.3070435943863382,0.3070435943863382,0.1363732621000318,0.3142442220827089,0.1315697305874141,-0.007200627696370698,1,64,3e-05,0.0001,"[96, 48]",0.18,huber,layernorm,silu,3000,3,48,12
63,0.32219315018841443,0.3126765578322262,0.10943783210416146,0.255093596051285,0.08628092330605823,0.05758296178094119,1,64,5.5e-05,7e-05,"[128, 64, 32, 16, 8]",0.15,huber,layernorm,silu,3000,3,32,16
111,0.3252741019617424,0.3252741019617424,0.1499332835521604,0.35701053283676737,0.1752267938469348,-0.03173643087502498,1,96,6.5e-05,0.00015,"[128, 64, 32, 16, 8]",0.18,huber,layernorm,silu,3000,3,40,12
